1	1.000000000	-9.539	
2	1.005625000	-10.043	
3	1.011250000	-10.371	
4	1.016875000	-10.395	
5	1.022500000	-10.416	
6	1.028125000	-10.406	
7	1.033750000	-10.455	
8	1.039375000	-10.660	
9	1.045000000	-10.788	
10	1.050625000	-11.118	
11	1.056250000	-11.641	
12	1.061875000	-12.379	
13	1.067500000	-13.212	
14	1.073125000	-14.012	
15	1.078750000	-14.525	
16	1.084375000	-15.076	
17	1.090000000	-15.332	
18	1.095625000	-15.354	
19	1.101250000	-15.682	
20	1.106875000	-16.139	
21	1.112500000	-16.619	
22	1.118125000	-17.353	
23	1.123750000	-18.192	
24	1.129375000	-19.263	
25	1.135000000	-21.070	
26	1.140625000	-22.478	
27	1.146250000	-22.670	
28	1.151875000	-22.514	
29	1.157500000	-21.819	
30	1.163125000	-21.227	
31	1.168750000	-21.039	
32	1.174375000	-20.987	
33	1.180000000	-21.207	
34	1.185625000	-21.868	
35	1.191250000	-22.845	
36	1.196875000	-22.923	
37	1.202500000	-21.599	
38	1.208125000	-19.542	
39	1.213750000	-18.127	
40	1.219375000	-17.530	
41	1.225000000	-17.348	
42	1.230625000	-17.098	
43	1.236250000	-17.615	
44	1.241875000	-18.188	
45	1.247500000	-18.430	
46	1.253125000	-18.401	
47	1.258750000	-18.125	
48	1.264375000	-17.792	
49	1.270000000	-17.249	
50	1.275625000	-16.509	
51	1.281250000	-15.970	
52	1.286875000	-16.075	
53	1.292500000	-16.068	
54	1.298125000	-16.254	
55	1.303750000	-16.349	
56	1.309375000	-16.245	
57	1.315000000	-16.113	
58	1.320625000	-15.966	
59	1.326250000	-15.570	
60	1.331875000	-15.021	
61	1.337500000	-14.254	
62	1.343125000	-13.553	
63	1.348750000	-12.931	
64	1.354375000	-12.777	
65	1.360000000	-13.039	
66	1.365625000	-13.445	
67	1.371250000	-14.020	
68	1.376875000	-14.386	
69	1.382500000	-14.789	
70	1.388125000	-14.786	
71	1.393750000	-14.422	
72	1.399375000	-14.139	
73	1.405000000	-13.840	
74	1.410625000	-13.426	
75	1.416250000	-13.039	
76	1.421875000	-13.046	
77	1.427500000	-13.350	
78	1.433125000	-13.342	
79	1.438750000	-13.614	
80	1.444375000	-13.942	
81	1.450000000	-13.875	
82	1.455625000	-13.717	
83	1.461250000	-13.234	
84	1.466875000	-12.616	
85	1.472500000	-12.115	
86	1.478125000	-11.545	
87	1.483750000	-11.060	
88	1.489375000	-10.820	
89	1.495000000	-10.848	
90	1.500625000	-11.066	
91	1.506250000	-11.366	
92	1.511875000	-11.727	
93	1.517500000	-11.987	
94	1.523125000	-11.846	
95	1.528750000	-11.492	
96	1.534375000	-10.834	
97	1.540000000	-10.250	
98	1.545625000	-9.897	
99	1.551250000	-9.674	
100	1.556875000	-9.785	
101	1.562500000	-10.029	
102	1.568125000	-10.577	
103	1.573750000	-11.110	
104	1.579375000	-11.830	
105	1.585000000	-12.337	
106	1.590625000	-12.449	
107	1.596250000	-12.294	
108	1.601875000	-11.886	
109	1.607500000	-11.387	
110	1.613125000	-10.850	
111	1.618750000	-10.606	
112	1.624375000	-10.424	
113	1.630000000	-10.168	
114	1.635625000	-10.518	
115	1.641250000	-11.113	
116	1.646875000	-11.920	
117	1.652500000	-12.618	
118	1.658125000	-12.906	
119	1.663750000	-12.571	
120	1.669375000	-11.972	
121	1.675000000	-11.325	
122	1.680625000	-10.723	
123	1.686250000	-10.355	
124	1.691875000	-10.344	
125	1.697500000	-10.516	
126	1.703125000	-10.860	
127	1.708750000	-11.605	
128	1.714375000	-12.601	
129	1.720000000	-13.542	
130	1.725625000	-14.175	
131	1.731250000	-13.888	
132	1.736875000	-12.837	
133	1.742500000	-11.875	
134	1.748125000	-11.137	
135	1.753750000	-10.445	
136	1.759375000	-10.115	
137	1.765000000	-10.257	
138	1.770625000	-10.748	
139	1.776250000	-11.393	
140	1.781875000	-12.517	
141	1.787500000	-13.711	
142	1.793125000	-14.422	
143	1.798750000	-14.278	
144	1.804375000	-13.513	
145	1.810000000	-12.421	
146	1.815625000	-11.407	
147	1.821250000	-10.688	
148	1.826875000	-10.339	
149	1.832500000	-10.333	
150	1.838125000	-10.752	
151	1.843750000	-11.569	
152	1.849375000	-12.723	
153	1.855000000	-13.831	
154	1.860625000	-14.415	
155	1.866250000	-14.104	
156	1.871875000	-13.012	
157	1.877500000	-11.807	
158	1.883125000	-10.983	
159	1.888750000	-10.484	
160	1.894375000	-10.298	
161	1.900000000	-10.665	
162	1.905625000	-11.254	
163	1.911250000	-12.288	
164	1.916875000	-13.614	
165	1.922500000	-14.943	
166	1.928125000	-15.711	
167	1.933750000	-14.988	
168	1.939375000	-13.569	
169	1.945000000	-12.321	
170	1.950625000	-11.291	
171	1.956250000	-10.671	
172	1.961875000	-10.474	
173	1.967500000	-10.807	
174	1.973125000	-11.528	
175	1.978750000	-12.561	
176	1.984375000	-14.118	
177	1.990000000	-15.466	
178	1.995625000	-16.061	
179	2.001250000	-15.161	
180	2.006875000	-13.547	
181	2.012500000	-12.216	
182	2.018125000	-11.438	
183	2.023750000	-11.004	
184	2.029375000	-10.957	
185	2.035000000	-11.308	
186	2.040625000	-12.092	
187	2.046250000	-13.409	
188	2.051875000	-14.892	
189	2.057500000	-16.202	
190	2.063125000	-16.484	
191	2.068750000	-15.474	
192	2.074375000	-13.975	
193	2.080000000	-12.685	
194	2.085625000	-11.815	
195	2.091250000	-11.351	
196	2.096875000	-11.306	
197	2.102500000	-11.698	
198	2.108125000	-12.583	
199	2.113750000	-13.890	
200	2.119375000	-15.665	
201	2.125000000	-17.592	
202	2.130625000	-18.444	
203	2.136250000	-17.379	
204	2.141875000	-15.776	
205	2.147500000	-14.193	
206	2.153125000	-13.026	
207	2.158750000	-12.498	
208	2.164375000	-12.391	
209	2.170000000	-12.729	
210	2.175625000	-13.488	
211	2.181250000	-14.868	
212	2.186875000	-16.656	
213	2.192500000	-18.465	
214	2.198125000	-19.229	
215	2.203750000	-18.014	
216	2.209375000	-16.115	
217	2.215000000	-14.524	
218	2.220625000	-13.403	
219	2.226250000	-12.768	
220	2.231875000	-12.646	
221	2.237500000	-13.013	
222	2.243125000	-13.816	
223	2.248750000	-15.146	
224	2.254375000	-17.121	
225	2.260000000	-19.421	
226	2.265625000	-20.534	
227	2.271250000	-19.271	
228	2.276875000	-17.155	
229	2.282500000	-15.438	
230	2.288125000	-14.291	
231	2.293750000	-13.713	
232	2.299375000	-13.618	
233	2.305000000	-14.002	
234	2.310625000	-14.976	
235	2.316250000	-16.688	
