1	0.100000000	-20.899	
2	0.199000000	-16.138	
3	0.298000000	-15.010	
4	0.397000000	-10.843	
5	0.496000000	-9.674	
6	0.595000000	-9.621	
7	0.694000000	-9.998	
8	0.793000000	-14.827	
9	0.892000000	-17.983	
10	0.991000000	-14.115	
11	1.090000000	-10.889	
12	1.189000000	-8.520	
13	1.288000000	-8.752	
14	1.387000000	-10.910	
15	1.486000000	-19.640	
16	1.585000000	-12.995	
17	1.684000000	-11.486	
18	1.783000000	-12.032	
19	1.882000000	-18.821	
20	1.981000000	-13.037	
21	2.080000000	-8.582	
22	2.179000000	-12.979	
23	2.278000000	-9.357	
24	2.377000000	-12.972	
25	2.476000000	-17.776	
26	2.575000000	-14.765	
27	2.674000000	-19.055	
28	2.773000000	-25.221	
29	2.872000000	-11.096	
30	2.971000000	-9.029	
31	3.070000000	-7.173	
32	3.169000000	-8.035	
33	3.268000000	-11.585	
34	3.367000000	-24.759	
35	3.466000000	-12.762	
36	3.565000000	-11.126	
37	3.664000000	-8.017	
38	3.763000000	-13.016	
39	3.862000000	-12.981	
40	3.961000000	-10.755	
41	4.060000000	-11.245	
42	4.159000000	-11.233	
43	4.258000000	-11.454	
44	4.357000000	-16.546	
45	4.456000000	-17.963	
46	4.555000000	-13.010	
47	4.654000000	-12.118	
48	4.753000000	-13.891	
49	4.852000000	-9.127	
50	4.951000000	-9.562	
51	5.050000000	-13.835	
52	5.149000000	-10.373	
53	5.248000000	-11.489	
54	5.347000000	-12.053	
55	5.446000000	-7.945	
56	5.545000000	-9.418	
57	5.644000000	-10.271	
58	5.743000000	-11.421	
59	5.842000000	-13.139	
60	5.941000000	-10.442	
61	6.040000000	-11.852	
62	6.139000000	-11.748	
63	6.238000000	-10.449	
64	6.337000000	-12.843	
65	6.436000000	-11.078	
66	6.535000000	-10.535	
67	6.634000000	-12.206	
68	6.733000000	-9.809	
69	6.832000000	-10.023	
70	6.931000000	-10.105	
71	7.030000000	-9.323	
72	7.129000000	-9.539	
73	7.228000000	-8.726	
74	7.327000000	-9.968	
75	7.426000000	-8.923	
76	7.525000000	-10.285	
77	7.624000000	-11.747	
78	7.723000000	-8.829	
79	7.822000000	-10.487	
80	7.921000000	-9.834	
81	8.020000000	-8.453	
82	8.119000000	-12.205	
83	8.218000000	-9.105	
84	8.317000000	-8.983	
85	8.416000000	-12.603	
86	8.515000000	-8.423	
87	8.614000000	-9.632	
88	8.713000000	-11.344	
89	8.812000000	-8.151	
90	8.911000000	-11.044	
91	9.010000000	-10.172	
92	9.109000000	-9.553	
93	9.208000000	-12.451	
94	9.307000000	-11.096	
95	9.406000000	-13.056	
96	9.505000000	-11.598	
97	9.604000000	-12.965	
98	9.703000000	-17.605	
99	9.802000000	-11.943	
100	9.901000000	-14.133	
101	10.000000000	-18.217	
