1	0.100000000	-20.115	
2	0.199000000	-16.115	
3	0.298000000	-12.790	
4	0.397000000	-10.352	
5	0.496000000	-9.190	
6	0.595000000	-7.804	
7	0.694000000	-6.430	
8	0.793000000	-5.431	
9	0.892000000	-4.725	
10	0.991000000	-3.774	
11	1.090000000	-3.691	
12	1.189000000	-3.486	
13	1.288000000	-3.547	
14	1.387000000	-4.314	
15	1.486000000	-5.059	
16	1.585000000	-7.685	
17	1.684000000	-8.733	
18	1.783000000	-8.957	
19	1.882000000	-6.248	
20	1.981000000	-5.758	
21	2.080000000	-3.491	
22	2.179000000	-4.603	
23	2.278000000	-2.806	
24	2.377000000	-3.853	
25	2.476000000	-3.662	
26	2.575000000	-3.547	
27	2.674000000	-4.873	
28	2.773000000	-4.320	
29	2.872000000	-5.381	
30	2.971000000	-4.886	
31	3.070000000	-5.768	
32	3.169000000	-5.309	
33	3.268000000	-6.017	
34	3.367000000	-6.398	
35	3.466000000	-6.034	
36	3.565000000	-8.457	
37	3.664000000	-7.170	
38	3.763000000	-11.310	
39	3.862000000	-13.768	
40	3.961000000	-15.631	
41	4.060000000	-19.692	
42	4.159000000	-19.503	
43	4.258000000	-12.188	
44	4.357000000	-10.111	
45	4.456000000	-10.933	
46	4.555000000	-8.420	
47	4.654000000	-8.178	
48	4.753000000	-9.907	
49	4.852000000	-7.357	
50	4.951000000	-10.448	
51	5.050000000	-10.611	
52	5.149000000	-11.292	
53	5.248000000	-15.187	
54	5.347000000	-12.255	
55	5.446000000	-16.206	
56	5.545000000	-11.246	
57	5.644000000	-12.599	
58	5.743000000	-10.976	
59	5.842000000	-11.120	
60	5.941000000	-9.839	
61	6.040000000	-10.516	
62	6.139000000	-11.746	
63	6.238000000	-10.544	
64	6.337000000	-14.995	
65	6.436000000	-15.228	
66	6.535000000	-14.595	
67	6.634000000	-16.944	
68	6.733000000	-13.568	
69	6.832000000	-11.434	
70	6.931000000	-11.012	
71	7.030000000	-9.803	
72	7.129000000	-9.615	
73	7.228000000	-8.733	
74	7.327000000	-9.940	
75	7.426000000	-8.634	
76	7.525000000	-9.249	
77	7.624000000	-10.037	
78	7.723000000	-7.805	
79	7.822000000	-9.870	
80	7.921000000	-8.623	
81	8.020000000	-9.057	
82	8.119000000	-12.275	
83	8.218000000	-9.664	
84	8.317000000	-13.856	
85	8.416000000	-14.480	
86	8.515000000	-11.915	
87	8.614000000	-17.348	
88	8.713000000	-14.397	
89	8.812000000	-12.666	
90	8.911000000	-18.547	
91	9.010000000	-13.531	
92	9.109000000	-22.079	
93	9.208000000	-19.073	
94	9.307000000	-26.637	
95	9.406000000	-25.876	
96	9.505000000	-28.921	
97	9.604000000	-21.422	
98	9.703000000	-31.538	
99	9.802000000	-15.641	
100	9.901000000	-24.685	
101	10.000000000	-17.398	
