1	1.000000000	-7.752	109.710	
2	1.050000000	-7.115	89.135	
3	1.100000000	-6.284	63.689	
4	1.150000000	-6.002	37.485	
5	1.200000000	-5.978	13.296	
6	1.250000000	-6.474	-10.505	
7	1.300000000	-6.769	-31.157	
8	1.350000000	-7.134	-54.059	
9	1.400000000	-7.703	-77.779	
10	1.450000000	-8.360	-92.731	
11	1.500000000	-8.902	-114.788	
12	1.550000000	-9.497	-136.070	
13	1.600000000	-9.649	-153.415	
14	1.650000000	-9.947	-167.695	
15	1.700000000	-9.908	169.045	
16	1.750000000	-10.070	149.632	
17	1.800000000	-9.903	130.517	
18	1.850000000	-9.725	107.512	
19	1.900000000	-9.753	84.966	
20	1.950000000	-9.225	61.150	
21	2.000000000	-9.363	34.467	
22	2.050000000	-10.495	8.662	
23	2.100000000	-11.216	-5.841	
24	2.150000000	-10.870	-29.146	
25	2.200000000	-10.906	-50.718	
26	2.250000000	-10.594	-73.676	
27	2.300000000	-10.267	-98.799	
28	2.350000000	-10.369	-119.689	
29	2.400000000	-10.090	-145.395	
30	2.450000000	-10.434	-168.534	
31	2.500000000	-10.383	165.701	
32	2.550000000	-9.808	142.761	
33	2.600000000	-10.002	118.948	
34	2.650000000	-10.119	96.027	
35	2.700000000	-9.940	68.881	
36	2.750000000	-10.136	46.517	
37	2.800000000	-10.580	22.258	
38	2.850000000	-10.440	-4.350	
39	2.900000000	-11.259	-29.660	
40	2.950000000	-11.527	-53.965	
41	3.000000000	-11.971	-76.609	
42	3.050000000	-13.003	-98.492	
43	3.100000000	-13.950	-126.108	
44	3.150000000	-15.685	-145.273	
45	3.200000000	-16.951	-160.953	
46	3.250000000	-17.701	-163.729	
47	3.300000000	-15.808	-172.777	
48	3.350000000	-13.433	161.013	
49	3.400000000	-12.419	127.292	
50	3.450000000	-12.071	95.808	
51	3.500000000	-12.291	64.553	
52	3.550000000	-12.676	33.360	
53	3.600000000	-13.175	5.300	
54	3.650000000	-13.399	-21.886	
55	3.700000000	-13.994	-49.508	
56	3.750000000	-14.385	-79.544	
57	3.800000000	-14.603	-106.248	
58	3.850000000	-15.056	-133.271	
59	3.900000000	-15.487	-163.644	
60	3.950000000	-15.538	162.923	
61	4.000000000	-15.760	128.677	
62	4.050000000	-15.987	93.685	
63	4.100000000	-16.572	56.462	
64	4.150000000	-17.380	17.601	
65	4.200000000	-17.467	-22.920	
66	4.250000000	-18.119	-63.582	
67	4.300000000	-18.098	-106.138	
68	4.350000000	-17.985	-143.110	
69	4.400000000	-17.898	176.252	
70	4.450000000	-17.518	139.427	
71	4.500000000	-17.334	104.456	
72	4.550000000	-17.196	68.293	
73	4.600000000	-16.872	37.209	
74	4.650000000	-17.191	9.452	
75	4.700000000	-17.612	-21.552	
76	4.750000000	-18.111	-49.533	
77	4.800000000	-18.561	-78.999	
78	4.850000000	-19.082	-104.738	
79	4.900000000	-19.555	-130.402	
80	4.950000000	-19.680	-160.203	
81	5.000000000	-19.856	175.142	
82	5.050000000	-19.982	144.842	
83	5.100000000	-19.960	120.301	
84	5.150000000	-20.423	89.026	
85	5.200000000	-19.731	61.032	
86	5.250000000	-20.055	35.012	
87	5.300000000	-19.883	3.911	
88	5.350000000	-20.092	-21.568	
89	5.400000000	-19.223	-50.701	
90	5.450000000	-19.405	-78.964	
91	5.500000000	-19.279	-106.565	
92	5.550000000	-19.507	-133.876	
93	5.600000000	-19.085	-166.106	
94	5.650000000	-19.069	164.937	
95	5.700000000	-19.228	133.266	
96	5.750000000	-19.389	104.340	
97	5.800000000	-19.317	74.804	
98	5.850000000	-19.613	46.842	
99	5.900000000	-19.243	16.506	
100	5.950000000	-19.643	-10.257	
101	6.000000000	-19.671	-38.443	
102	6.050000000	-19.981	-63.329	
103	6.100000000	-20.144	-89.458	
104	6.150000000	-20.396	-114.786	
105	6.200000000	-20.515	-140.128	
106	6.250000000	-21.133	-168.272	
107	6.300000000	-21.558	160.651	
108	6.350000000	-21.406	131.312	
109	6.400000000	-22.173	99.513	
110	6.450000000	-22.293	66.910	
111	6.500000000	-22.100	36.240	
112	6.550000000	-22.798	2.947	
113	6.600000000	-21.924	-25.551	
114	6.650000000	-22.462	-52.664	
115	6.700000000	-22.697	-83.874	
116	6.750000000	-23.097	-112.653	
117	6.800000000	-23.936	-136.470	
118	6.850000000	-24.869	-163.206	
119	6.900000000	-25.312	168.238	
120	6.950000000	-27.558	140.506	
121	7.000000000	-28.170	102.352	
122	7.050000000	-29.279	64.879	
123	7.100000000	-29.143	18.386	
