152	8.550000000	-34.163	-44.630	
153	8.600000000	-34.583	-60.540	
154	8.650000000	-35.408	-90.336	
155	8.700000000	-34.623	-118.116	
156	8.750000000	-35.498	-133.079	
157	8.800000000	-35.887	-173.285	
158	8.850000000	-36.846	165.023	
159	8.900000000	-36.012	145.447	
160	8.950000000	-37.881	127.602	
161	9.000000000	-37.006	99.832	
162	9.050000000	-36.139	76.750	
163	9.100000000	-36.974	58.412	
164	9.150000000	-35.675	28.638	
165	9.200000000	-37.141	6.900	
166	9.250000000	-36.723	-11.932	
167	9.300000000	-34.880	-41.584	
168	9.350000000	-35.922	-66.657	
169	9.400000000	-35.120	-100.983	
170	9.450000000	-34.959	-119.509	
171	9.500000000	-34.869	-144.348	
172	9.550000000	-35.191	-163.538	
173	9.600000000	-35.103	157.331	
174	9.650000000	-34.610	132.582	
175	9.700000000	-34.804	101.001	
176	9.750000000	-33.763	73.714	
177	9.800000000	-34.468	48.679	
178	9.850000000	-34.960	17.673	
179	9.900000000	-34.562	-7.313	
180	9.950000000	-33.756	-39.428	
181	10.000000000	-34.118	-70.408	
182	10.050000000	-34.845	-95.432	
183	10.100000000	-34.581	-125.209	
184	10.150000000	-34.857	-151.658	
185	10.200000000	-35.058	-176.414	
186	10.250000000	-36.062	152.060	
187	10.300000000	-35.632	127.503	
188	10.350000000	-35.633	94.189	
189	10.400000000	-36.729	66.546	
190	10.450000000	-35.600	39.936	
191	10.500000000	-36.445	17.204	
192	10.550000000	-36.991	-18.017	
193	10.600000000	-37.222	-44.208	
194	10.650000000	-38.541	-67.464	
195	10.700000000	-38.273	-106.715	
196	10.750000000	-38.112	-126.497	
197	10.800000000	-40.087	-141.068	
198	10.850000000	-38.265	173.059	
199	10.900000000	-39.269	154.014	
200	10.950000000	-40.858	127.811	
201	11.000000000	-40.024	100.489	
202	11.050000000	-39.898	72.732	
203	11.100000000	-40.456	45.884	
204	11.150000000	-40.400	30.452	
205	11.200000000	-40.033	-2.728	
206	11.250000000	-40.238	-26.262	
207	11.300000000	-40.768	-52.249	
208	11.350000000	-40.178	-73.003	
209	11.400000000	-41.103	-104.286	
210	11.450000000	-39.940	-121.935	
211	11.500000000	-41.608	-152.753	
212	11.550000000	-40.861	174.458	
213	11.600000000	-40.405	144.103	
214	11.650000000	-41.150	115.302	
215	11.700000000	-41.856	85.822	
216	11.750000000	-40.899	64.308	
217	11.800000000	-43.442	27.580	
218	11.850000000	-42.606	-3.422	
219	11.900000000	-42.943	-31.451	
220	11.950000000	-41.466	-63.030	
221	12.000000000	-43.143	-87.086	
222	12.050000000	-41.393	-119.970	
223	12.100000000	-41.236	-144.899	
224	12.150000000	-40.879	178.108	
